IDs symbol logFC AveExpr t P.Value adj.P.Val B
284340 CXCL17 -2.03061000589676 4.59052825373134 -6.79656935858037 3.14160897397413e-09 3.88830210689548e-07 10.9071096570497
7852 CXCR4 1.12367968308396 7.07972310945274 2.83939312464253 0.00593828175669086 0.0266972308252699 -2.78779422944581
1580 CYP4B1 -1.55190070972352 4.61997624947962 -8.47381640149721 2.78084739288763e-12 1.91067380109851e-09 17.6817918376409
100132708 CYP4F30P 1.78531544405379 4.65862925373134 3.95992738422022 0.000180355961144225 0.00186388742548304 0.437553124535227
51181 DCXR 1.0159539645317 8.63920211940298 4.96906463710352 4.71603724908476e-06 0.000117157183417228 3.88809903866615
1718 DHCR24 1.68482434155261 7.99462574626866 7.10254615932723 8.79261201013796e-10 1.51094860765949e-07 12.1340344338794
55526 DHTKD1 1.07256737880163 5.83025288059701 6.7669537632761 3.55213960119995e-09 4.24480682343395e-07 10.7888111595582
22943 DKK1 -1.15328461185826 3.43855217910448 -5.48605902757342 6.39422155954718e-07 2.44402663396442e-05 5.79794427220789
1803 DPP4 2.19315568287413 7.86266491044776 7.2270460430916 5.22661984551426e-10 1.03529332447115e-07 12.6353315453044
1805 DPT -1.51058922186604 5.17765547263682 -6.36396490766226 1.8709732445438e-08 1.52071682942207e-06 9.18924922142948
145837 DRAIC 1.7675821004451 5.85179447014925 4.37344244608554 4.24906035854175e-05 0.000625713258039367 1.79979723761193
503637 DUXAP8 1.00093147838323 5.35133752407698 2.88005525374914 0.00529650797589317 0.0244570931251936 -2.68459033353402
84417 ECRG4 -1.34974759882132 6.53528764179104 -3.45286283844518 0.000953246920110309 0.00667017734446631 -1.11475097136486
90288 EFCAB12 1.17374915704154 5.47496049253731 4.88424144686986 6.49752617938197e-06 0.000149947904381675 3.58270505034535
57535 ELAPOR1 1.77917019610539 7.96575404975124 6.41871225435464 1.49468622013581e-08 1.27897162861251e-06 9.40531620015892
957 ENTPD5 1.14104045293059 6.5451598881114 4.67708185069323 1.40717873203839e-05 0.000270670373499299 2.84752924554156
4072 EPCAM 1.07075650826756 6.47946958208955 3.27526770786428 0.00165503810863583 0.0100829790192982 -1.62373987367724
57222 ERGIC1 1.17760439624001 7.64570798880597 6.75072549867769 3.79927975119884e-09 4.40461375495981e-07 10.7240263123232
642273 FAM110C -1.07493205620299 3.41185708955224 -5.79785714204997 1.85541049802743e-07 9.01713530869237e-06 6.9843167638617
54097 FAM3B 1.48520649584511 8.0885828358209 3.44425694052131 0.000979461626433664 0.00679771214901041 -1.13985270580248
100216479 FAR2P2 1.20224177927684 6.68864832835821 2.89313478885339 0.00510408740307443 0.0237851388104273 -2.65114981891919
2194 FASN 1.26125066542181 8.7023011641791 4.92026503347772 5.67236062636546e-06 0.000135569418970135 3.71210389667215
10516 FBLN5 -1.21705216136106 8.01386088059702 -4.96254777820258 4.83397328597026e-06 0.000119658103018071 3.86454975808229
2273 FHL1 -1.12609636763647 8.23325924179104 -4.71380382727509 1.22834223427496e-05 0.000245114396135118 2.97670306911967
2289 FKBP5 1.01158455096305 7.93739037313433 3.61014395634713 0.000576630234417769 0.00453267000855578 -0.64840877470752
219595 FOLH1B 1.82682381847243 8.20240126865672 4.14788425932265 9.43375478618498e-05 0.00114443444147692 1.0468677310908
2348 FOLR1 -3.17016904266629 5.23124605223881 -8.43721433820477 3.2430800271013e-12 2.04343524253083e-09 17.5336715087835
3169 FOXA1 1.69030449192408 7.51271160447761 7.78250645008492 5.08646419982017e-11 1.75421746381782e-08 14.881037332936
2295 FOXF2 -1.08073726913193 4.27033725373134 -4.92044166148497 5.66857877652948e-06 0.000135569418970135 3.71273945052776
94234 FOXQ1 -1.8872087697601 4.94337871641791 -8.98263340894397 3.29396597975534e-13 3.85586877109653e-10 19.7356761327648
2564 GABRE -1.10497648233855 6.12348646268657 -4.38492033070681 4.07780731767778e-05 0.000607812527286552 1.8387118611225
51809 GALNT7 1.78478493364726 6.10002224626866 6.2148164053342 3.44188626105422e-08 2.47637166180278e-06 8.6029013870624
2625 GATA3 -1.2312460753389 4.04204422885572 -8.71883902205206 9.94340876771781e-13 8.61472077113152e-10 18.672216169477
2651 GCNT2 1.24205074421045 5.82799825373134 5.74424149991154 2.29874745707548e-07 1.07132138785155e-05 6.77871042182013
92086 GGTLC1 1.10851855031254 7.72368247761194 3.41901987003649 0.00106032557727924 0.00718592968830842 -1.21321124282524
148979 GLIS1 -1.17532612230679 4.8983898358209 -8.38229828684046 4.08483922519246e-12 2.4981194708655e-09 17.3113723880801
112770 GLMP 1.04098237357968 6.93238272920069 6.06924642202285 6.21919671979273e-08 3.96557616667112e-06 8.03413382347504
2739 GLO1 1.1567066095951 7.99765244776119 3.68836157719918 0.000446966720423896 0.00371602519703081 -0.41127096165555
2746 GLUD1 1.00967698105356 8.36328244776119 5.53685066815932 5.23482398134795e-07 2.06542115833336e-05 5.98960720222286
2766 GMPR 1.13500767943639 7.34400889552239 5.70931523782343 2.64220983772976e-07 1.19174553483546e-05 6.64511705322629
2786 GNG4 1.35410603666182 5.86374486762362 4.23308768878482 6.99695938313253e-05 0.000907031025271039 1.32859155731714
27232 GNMT 1.07839349970708 5.88578723880597 2.94330895125943 0.0044243016050284 0.0214589464131923 -2.5217791665327
51280 GOLM1 1.43758306247179 6.63530226651127 8.51700067210022 2.3195561422187e-12 1.66312175397081e-09 17.8564990545807
26996 GPR160 1.07959801308417 4.67053186567164 3.33572105492156 0.00137432667983027 0.00871762497062562 -1.45263172744133
9052 GPRC5A -1.07313534426801 5.45251466666667 -3.54912727072439 0.000701864920932598 0.00529723314009129 -0.831013683934921
26585 GREM1 -1.33979422820977 4.56116707462687 -3.7595889099486 0.000353498158372863 0.0031026961616914 -0.19240580644357
79977 GRHL2 1.21802172319675 6.55456952238806 6.88488228468792 2.1771363774882e-09 3.01794644647414e-07 11.2603871357563
2949 GSTM5 -1.12501647384875 4.32972832835821 -9.12435898511238 1.82182331141911e-13 2.52541147428916e-10 20.3054996960489
8334 H2AC6 1.99266225056632 6.39448149253731 6.30352032567808 2.39619948102092e-08 1.83853047265196e-06 8.95120878268477
85236 H2BC12 1.45673117137472 8.65073589552239 4.69130456993163 1.33509042434594e-05 0.000261152729947555 2.89749905015468
8349 H2BC21 1.55059080105974 7.533004 4.98278715472017 4.47683187151033e-06 0.000112832442550684 3.93773287582145
8347 H2BC4 1.10176327157795 5.40194892537313 2.56592007095912 0.0124725342202255 0.0462944312818903 -3.45131856027647
3043 HBB -1.42809944913605 5.11551163915352 -7.93256660840087 2.7066563376206e-11 1.04290523754332e-08 15.4891198121701
64344 HIF3A -1.14960607053764 4.70273839802099 -7.63315654676159 9.52631881293521e-11 2.8707354648893e-08 14.2761907038427
283651 HMGN2P46 2.38843332567438 6.18106729850746 3.27103311031593 0.00167659805384222 0.010187464445804 -1.63564084448467
9455 HOMER2 1.28328849019486 5.67692899516565 7.19477749896067 5.98151530196192e-10 1.13066952430631e-07 12.5053058435658
10481 HOXB13 1.68642338770824 7.6070925 9.94007633575144 6.17483966927646e-15 1.83419201776094e-11 23.5575350497464
3249 HPN 1.01859652679365 8.25986156716418 6.73862934274656 3.99454337637166e-09 4.55152139533931e-07 10.6757552756621
126393 HSPB6 -1.77895325858571 9.5638422761194 -6.23444408239977 3.17717173492135e-08 2.31799760997262e-06 8.67986380197496
8519 IFITM1 -1.08661058352859 7.57694582089552 -3.92159250553709 0.000205440688338096 0.00205965681418227 0.315412868413145
3781 KCNN2 1.01804083394404 6.37685508955224 3.11776373282277 0.00266012777180368 0.014411906304444 -2.05877068911164
688 KLF5 -1.3163480607634 6.11665247761194 -6.77419568444408 3.44707495642333e-09 4.1915221970123e-07 10.8177304682431
3817 KLK2 1.80781355201564 10.152770285095 7.27920572844986 4.20201719803479e-10 8.73725435987374e-08 12.8456402102793
354 KLK3 1.81081922325556 10.1075744776119 7.49500477308622 1.70120843207421e-10 4.47762366178723e-08 13.7172291892857
9622 KLK4 1.2366258805717 8.57980193381751 7.37380890915279 2.82761928624265e-10 6.32326898817568e-08 13.2274616452283
3860 KRT13 -3.52804118481332 4.90077543283582 -8.1141038300752 1.26147347257015e-11 5.46454539898983e-09 16.2248948982187
3875 KRT18 1.18659680945444 8.72629301492537 7.30157238599414 3.82650333118511e-10 8.08646421567748e-08 12.9358702548614
3851 KRT4 -1.00778350743955 4.69967562686567 -10.3265805385132 1.26463461171322e-15 5.25910949627059e-12 25.0781527821318
3852 KRT5 -1.00219522043666 7.87832089552239 -2.97214744970563 0.00407254840404619 0.0201956830348992 -2.44664450341848
286256 LCN12 -1.07210397409032 5.20415082089552 -6.47718915817389 1.17543316001763e-08 1.05804249767301e-06 9.63656715341613
3936 LCP1 1.55111941146687 7.16267014925373 6.55646090056671 8.48080828941654e-09 8.01552030735628e-07 9.95078082728468
79748 LMAN1L 1.35075959669703 6.34717692537313 3.16066049541706 0.00234090284874417 0.013069462581073 -1.94185649263449
101929572 LOC101929572 1.88629991322679 6.68626362686567 4.53180201799417 2.39796389819741e-05 0.000405702712247509 2.34158398467886
4131 MAP1B -1.07490824137545 7.30742904975124 -4.88810492232064 6.40369552947021e-06 0.00014827621508271 3.59656148662557
9053 MAP7 1.02997188880085 6.02168406965174 5.80248879415645 1.82133455382356e-07 8.92930087707047e-06 7.00210765229069
65108 MARCKSL1 1.31069002611317 7.67425852238806 5.73871025889264 2.35004516191749e-07 1.08553285966117e-05 6.75753513726757
129642 MBOAT2 1.50126538726159 6.61799965671642 5.58874189362109 4.26447049976192e-07 1.76889498221084e-05 6.18608619661516
64087 MCCC2 1.15252457662537 6.4736579233028 3.87673964846929 0.000239046990221175 0.00230587051636328 0.173452266805921
399959 MIR100HG -1.13622889545371 6.3644032238806 -4.25112716077595 6.56543557303768e-05 0.000868344853083724 1.38866441443606
642587 MIR205HG -1.06207016096567 6.60271079742749 -3.54892394502033 0.000702322487500566 0.00529732075697682 -0.831618633812427
79083 MLPH 1.4688806394694 8.86866894029851 6.49271590495534 1.10270240952595e-08 9.96890921794478e-07 9.69804669121599
25874 MPC2 1.2248724376944 6.85419382835821 5.67487803433434 3.03030496014879e-07 1.32372124025995e-05 6.51366540865785
4477 MSMB 2.17382571473764 10.9593588507463 4.68705876968396 1.35622492072861e-05 0.000264044801280055 2.88257393635776
64757 MTARC1 1.11198209743002 6.24672886567164 6.13504481697575 4.76192550153745e-08 3.2043597719569e-06 8.29076647195345
4585 MUC4 -1.71882615206912 5.61359755770516 -7.75756997961724 5.64847088694679e-11 1.89433314761749e-08 14.7800166154226
389125 MUSTN1 -1.58768992255424 6.53570123880597 -7.72275107797758 6.538444814522e-11 2.05990731861146e-08 14.6389797181608
4604 MYBPC1 1.80273635070029 6.47552346268657 4.38627843048055 4.0579923651591e-05 0.000606598384246967 1.84332009435146
55930 MYO5C 1.14512556374797 6.0417378358209 5.30140592834489 1.3162528665087e-06 4.39307317067663e-05 5.10688445335723
27163 NAAA 1.09136137863741 6.95969435074627 6.83765378093314 2.64909858331437e-09 3.44266917767848e-07 11.0713657493476
23310 NCAPD3 2.01413807390745 7.11591308955224 4.47078770330979 2.99268387541056e-05 0.00048387928321471 2.13160606382444
4541 ND6 -1.03742977578333 10.1367972036658 -4.75577789901479 1.05099245369612e-05 0.000216155154200825 3.1249681223883
79625 NDNF -1.01818782423324 6.30330814925373 -3.88178747086464 0.000235016721315033 0.00228030923299276 0.189377325024235
4744 NEFH 1.62348102780343 7.97763988059701 2.95026874834726 0.00433692384428081 0.0211734344902866 -2.5036980331045
4810 NHS -1.01561442912663 4.66022379850746 -7.84667025945137 3.88401144462327e-11 1.39241810289744e-08 15.1410157812204
4824 NKX3-1 2.41820764203414 9.02606035323383 9.85456089771467 8.78491408987066e-15 2.28330898338351e-11 23.2191687388266
4852 NPY 3.42944484712344 9.89269944776119 3.97566460517734 0.000170934026303995 0.00178694958325144 0.487907581291891
4953 ODC1 1.33568148854344 8.22717556716418 3.95189758601878 0.000185353691411182 0.00189761659552571 0.41190785282598
10562 OLFM4 -3.01639875247199 5.86902447761194 -4.80946515261796 8.60210405819927e-06 0.000185694136986514 3.31554786817407
81285 OR51E2 2.98092092658053 7.49638849253731 4.65520570201098 1.5255184124534e-05 0.000288102673479959 2.77082000772639
130497 OSR1 -2.09911490707641 5.59650247761194 -11.5669268522046 8.60871746305405e-18 5.96670207364276e-14 29.8472430269509
5034 P4HB 1.03790564468388 9.79045658930974 6.2906486903506 2.52566718852927e-08 1.91557053987835e-06 8.9005898121659
50652 PCA3 1.08308224379667 5.34443758955224 4.9122397655396 5.84682008106739e-06 0.000137837789054007 3.6832381108285
728606 PCAT18 1.09314200491519 3.94924664587076 2.96065878155002 0.00420945151267124 0.0206788941906685 -2.47664415684122
105370333 PCCA-DT 1.22963023033547 6.38917326865672 5.40416509731424 8.81673845251655e-07 3.14453589439411e-05 5.49032260860629
542767 PCOTH 1.06449997151598 4.26697211940299 2.63791725936268 0.0103068158401365 0.0401178625540916 -3.28189507370171
10954 PDIA5 1.26012802832237 7.73622017910448 6.30719806726247 2.36043117262349e-08 1.81779427305038e-06 8.9656765457148
10611 PDLIM5 1.45582088615919 7.00040020746269 7.04625780252196 1.11198730384438e-09 1.8350438102251e-07 11.9077438785233
5320 PLA2G2A 2.06246674983984 10.4012306119403 3.10732187311133 0.00274376319053665 0.0147418780415578 -2.08704935716607
7941 PLA2G7 1.36471902584088 7.65425095522388 3.61189939661269 0.000573362726201703 0.0045090511217519 -0.643124094232379
57475 PLEKHH1 1.7155169495481 6.75953110447761 4.73399706516578 1.13965354623488e-05 0.000231867085977121 3.04795026052954
8611 PLPP1 1.35372482604706 8.71141036567164 4.46321993610773 3.07576018532596e-05 0.000493474394548477 2.10566840361944
84513 PLPP5 1.1808056337705 7.04300688432836 5.88671440794363 1.29919706529901e-07 6.89137871907203e-06 7.32642195779046
56937 PMEPA1 1.29987153236699 8.7940247562189 6.4223978680897 1.47224062796461e-08 1.27021989117295e-06 9.41987725510944
5530 PPP3CA 1.20950128947077 8.56313766169154 4.0318839028516 0.000140989750688457 0.00154213565810893 0.66879461864255
5538 PPT1 1.00727549847843 6.99644682089552 6.83884510498972 2.63602636706595e-09 3.44266917767848e-07 11.0761311467389
84366 PRAC1 1.83271090869711 7.49631444776119 5.56776178768109 4.63335972469881e-07 1.87434725205569e-05 6.10656797132406
145270 PRIMA1 -1.03492035947537 4.45515625373134 -7.02034906086497 1.23881562555416e-09 2.01239791423028e-07 11.8036662210276
5652 PRSS8 1.84159253327227 7.49069302985075 8.31605122114309 5.39637408134454e-12 3.03261638576749e-09 17.0431121740829
106146148 PSLNR 2.1024403800985 6.72119329850746 3.63389679871498 0.000533882706177163 0.0042532655592114 -0.576755353078556
5730 PTGDS -1.48319295332468 9.53243950248756 -4.94372756868434 5.19099905694215e-06 0.000126685966421359 3.79662102416464
391356 PTRHD1 1.12414682123252 5.58842904477612 5.80203945643229 1.82461316416739e-07 8.92930087707047e-06 7.00038147495985
5873 RAB27A 1.25649644964796 7.02451905970149 4.7688267951243 1.00113769354651e-05 0.000208855391002911 3.17119296781119
5865 RAB3B 2.21435669179454 6.54440459402985 7.70758232401522 6.96872683779064e-11 2.13089319320854e-08 14.5775449407585
51195 RAPGEFL1 -1.29196124602201 5.08712346268657 -8.46052853840727 2.94048774275729e-12 1.91067380109851e-09 17.628023154032
54502 RBM47 1.25414143824842 7.08852579701493 9.53792640912895 3.25678942094539e-14 6.15622022088341e-11 21.9607759534893
11123 RCAN3 1.22199078317362 6.45888208457711 3.92846695041368 0.000200708666771279 0.00202589092629864 0.337261250774626
51109 RDH11 1.40017541661239 6.7859688619403 5.46340218794394 6.98970348526955e-07 2.632914937848e-05 5.71266143970232
58480 RHOU 1.14378061976195 6.00034547014925 4.7523118197626 1.06463701000499e-05 0.000218745033093219 3.11270024991098
140576 S100A16 -1.00185116479853 6.0029596119403 -6.7833881639006 3.3181510854133e-09 4.08250387686383e-07 10.854446753723
6286 S100P -1.22636402711143 6.18736725373134 -4.22297017648677 7.2508500919481e-05 0.000931810420036322 1.29496394060535
6303 SAT1 1.06630127742461 9.17920989552239 4.89546147025835 6.22867794709706e-06 0.000145356790745218 3.62296016748588
157869 SBSPON -1.00736622315015 3.96649432338308 -5.81496503432041 1.73258854121236e-07 8.55717661221583e-06 7.05005369240726
6319 SCD 2.11068819567611 7.6120095858209 6.08234738539785 5.89756255245036e-08 3.82018748140499e-06 8.08516989774537
7356 SCGB1A1 -2.86833412411002 4.82140223880597 -6.01334836396393 7.79808461780829e-08 4.68628825023375e-06 7.81673030178248
92304 SCGB3A1 -1.7439448271215 6.55290888059702 -9.34940807171897 7.12941362079421e-14 1.14032228782442e-10 21.2077420508336
6406 SEMG1 -2.11259144594811 3.68193156716418 -2.57516015399655 0.0121732478441176 0.0455166952747235 -3.42978952688683
253190 SERHL2 1.37389001931151 7.81987628358209 2.62251850362353 0.0107389872798283 0.0414266286665384 -3.31845288316458
256987 SERINC5 1.68963854307618 5.09294123880597 4.7197805240345 1.20141419692695e-05 0.000240928492114782 2.99777466047923
12 SERPINA3 1.70638160427621 9.4001362238806 2.58680999928146 0.0118051828238383 0.0445192116776315 -3.40255539186109
729238 SFTPA2 1.9991402499153 7.37356802985075 3.73501971785671 0.00038340252791561 0.00330654863664425 -0.268211531347026
6493 SIM2 1.03061641831864 5.44266875718193 5.30777744141216 1.28405374841226e-06 4.30634348237678e-05 5.13057380139977
6558 SLC12A2 1.17335505953374 6.49599388059702 5.36199729748588 1.03959749542248e-06 3.60272512038661e-05 5.33262432174087
1836 SLC26A2 1.18954303861947 5.09723960199005 3.54169228846937 0.000718782101355699 0.00539943505545125 -0.853119383686407
81031 SLC2A10 1.11330062434683 5.06396237313433 5.44686771242891 7.4584041184401e-07 2.7672223267331e-05 5.65050817688418
154091 SLC2A12 1.35757763988284 6.51093985820896 4.95404869694849 4.99212552501436e-06 0.000122696531964094 3.83385887000951
7782 SLC30A4 1.81015761069883 6.49783814925373 5.24284917644483 1.65185756123897e-06 5.25184621878316e-05 4.88971381180756
54733 SLC35F2 1.51154442757688 6.29763858208955 6.62765614244061 6.32180748429163e-09 6.44359524612137e-07 10.2336552585956
151258 SLC38A11 1.53348123249791 5.92827950746269 3.62811453754636 0.000544002096683061 0.00432229101885017 -0.594227346350084
25800 SLC39A6 1.09088294557801 7.39675498530458 5.00028792136594 4.18893533749726e-06 0.000107266665606626 4.00112293268704
80736 SLC44A4 1.34150715180934 9.10388162953223 7.77972331840895 5.14631199407912e-11 1.75421746381782e-08 14.8697620101101
85414 SLC45A3 2.21068861225794 9.67696155970149 6.65401772452651 5.66933961384923e-09 5.96854673484116e-07 10.3385494130024
8671 SLC4A4 1.51261030729276 6.1310000605485 4.1547162495429 9.21144823194151e-05 0.00112270599699156 1.06933376645456
6590 SLPI -2.33360522853418 5.45765897014925 -4.42705467898322 3.50468772293278e-05 0.000543828147932397 1.98204510305287
56935 SMCO4 1.50288718199976 5.69164870149254 6.02296902058702 7.50057041494466e-08 4.60567869446989e-06 7.85410652171264
6611 SMS 1.62272131448814 8.85789226865672 4.5733120341737 2.06081107714262e-05 0.000361753497131887 2.48529879724102
6591 SNAI2 -1.09498061015016 3.93667305970149 -8.93045688609181 4.09751012772564e-13 4.1957962912923e-10 19.5256084672645
6646 SOAT1 1.21858521593521 5.10924750746269 5.59925924456091 4.0905942409315e-07 1.71138281794142e-05 6.22598913458732
6648 SOD2 -1.47553960130939 5.18772895415993 -3.32267877523031 0.00143079897062665 0.00899081383990325 -1.48973706845758
6652 SORD 1.32212932981505 7.50077280597015 6.16061728845982 4.29175091827742e-08 2.96840089175071e-06 8.39071075652569
28972 SPCS1 1.02828582821755 7.21588201492537 7.57093056875447 1.23705510734777e-10 3.62019545482567e-08 14.0243482699921
6695 SPOCK1 2.20999629775748 7.85067662686567 5.93397936398751 1.07419420787369e-07 6.02040974779453e-06 7.509056260887
10417 SPON2 1.70773868515297 8.31478186567164 3.2363935195188 0.00186313759326131 0.0110088718319643 -1.73257206975944
26872 STEAP1 1.88549154027717 7.47752692537313 6.91201956156929 1.94484002295071e-09 2.75095636715742e-07 11.3690914710924
261729 STEAP2 2.00470240542479 8.81929637313433 6.62468552692977 6.39985674384943e-09 6.47565686901007e-07 10.2218401251143
27347 STK39 1.18388028610178 6.06347601492537 3.93927768742056 0.000193478070765942 0.00196855861368753 0.37166831236615
441461 STX17-DT -1.06372753145289 3.48067774977801 -9.10689135496963 1.95967206014207e-13 2.54671632165838e-10 20.2353334433997
56241 SUSD2 -1.04918162549529 5.46824670895522 -8.96653729000742 3.52337357047247e-13 3.85586877109653e-10 19.6708873321938
9066 SYT7 1.35963410218971 7.47816791401534 8.66355027213395 1.25385998036284e-12 9.84627529686398e-10 18.4489224570141
140597 TCEAL2 -1.4644699323438 5.16290682089552 -4.92543883387045 5.56259820446227e-06 0.000133406118183834 3.73072498895745
7041 TGFB1I1 -1.22677243293754 7.87297171641791 -6.15364466390588 4.41518799191921e-08 3.00016352666589e-06 8.36344869241118
7060 THBS4 1.16422651019344 7.53373586567164 3.8054343140056 0.000303555133140595 0.00276470516136329 -0.0500919219747704
79838 TMC5 1.24616268976158 6.99627378208955 5.04564796319381 3.52448340028681e-06 9.41225010861626e-05 4.16588923022197
338773 TMEM119 -1.06474488201066 5.12929473134328 -4.71831147514928 1.20797916030073e-05 0.000241746974784725 2.99259411032485
