IDs symbol logFC AveExpr t P.Value adj.P.Val B
1008 CDH10 -1.13134937006464 6.47862965880606 -3.80227386445561 0.000622877969465303 0.00613378933387055 -0.575923482541994
1015 CDH17 -1.11220952624343 2.33078696017788 -3.44254196319885 0.00165513841231771 0.0128046075169549 -1.49744425722165
4680 CEACAM6 -1.43492764522132 4.62739857621085 -2.95310741229531 0.0059183987833942 0.0331471652591979 -2.68284017645718
1056 CEL -1.42943465316003 4.39144655214464 -4.79947949645153 3.7212405991196e-05 0.000768914063426776 2.11524240041981
79019 CENPM 1.40732363411695 2.87657763249751 4.09315973315792 0.000277377982077481 0.00337333677678718 0.192525511266031
55839 CENPN 1.36294214611221 5.52527983811934 3.93780695619985 0.000428038152697411 0.00466481543313194 -0.220117964517671
100129973 CERNA1 -1.0101878808875 1.88944850930045 -3.23409162648452 0.00287323878450347 0.0194007841900685 -2.01322683341006
79603 CERS4 1.10273143369292 7.10797494812063 6.18530986268062 6.92433142681189e-07 5.01461043642415e-05 5.95696520292498
494558 CFAP95-DT 1.05683041774776 2.71849105689114 3.97082606231526 0.00039046131932657 0.00437371199634493 -0.13282130349008
1675 CFD -2.64232351688918 8.93753587661025 -8.02788516840096 4.23371215381479e-09 2.10244129505036e-06 10.867399879871
3075 CFH -1.37691488239077 6.26484597535538 -5.43848350244607 5.9053807114257e-06 0.000205280875830343 3.88786556905152
1073 CFL2 -1.22657298242177 8.14470723281924 -5.23948049890276 1.04819118454142e-05 0.000305763965538187 3.33464381367892
10669 CGREF1 1.96310694830803 4.0912563621096 6.18589323406569 6.91282417994107e-07 5.01461043642415e-05 5.95857130031093
9023 CH25H -1.28715004035074 6.13904718379665 -4.72834371732704 4.56414930654292e-05 0.000894684794046671 1.91911237140588
1114 CHGB -1.86456432550486 5.04987668387558 -3.99610939588482 0.000363889386178514 0.00413604410219361 -0.065823334374751
1123 CHN1 -2.39813789943485 6.82121157461529 -8.24406596543167 2.38701919197598e-09 1.46429586138362e-06 11.4167527965078
91851 CHRDL1 -1.55753723645448 9.36468760884711 -5.63290715463253 3.37302957598407e-06 0.000140637262184591 4.42823209893345
25884 CHRDL2 -1.09722214870653 5.41494013482676 -2.9185159412439 0.00645710687878573 0.0354690224310861 -2.76300671885331
1131 CHRM3 1.30369452203708 3.46577421663929 3.52321507670627 0.00133285059599239 0.0109285424234695 -1.29400272599107
4166 CHST6 -1.75644845421678 2.03337183203103 -6.10130758485619 8.80014693232285e-07 5.95924235608629e-05 5.72547220772551
137392 CIBAR1 -1.10050887933509 4.76386430511931 -6.86054399958066 1.02792633956001e-07 1.46636883783268e-05 7.79815109449541
1158 CKM -1.92105064926375 4.63845932623407 -3.18027900038389 0.00330617771574997 0.021514377626975 -2.14387590886865
9635 CLCA2 -1.4388771134214 3.26893433094425 -3.37209061758561 0.00199698483666993 0.0146710506299488 -1.67341804746732
1365 CLDN3 2.07834199851999 8.81541288153627 5.90942687883829 1.52400634364065e-06 8.63582396012477e-05 5.19519043367667
1366 CLDN7 1.32116449822315 8.05695221985753 5.51120287280331 4.78887162646986e-06 0.000179031824115389 4.0900304771228
9073 CLDN8 1.83270327011217 6.78867151011668 5.72754585365939 2.56913558461743e-06 0.00012041451885026 4.69100489102648
1047 CLGN 1.15972418920298 7.27573589257785 3.90275499446774 0.000471797032308439 0.00501032113180098 -0.312533790253261
25999 CLIP3 -1.71499951976091 5.67719787848341 -6.93950096001987 8.24592355584588e-08 1.28347184779312e-05 8.01072053262162
79745 CLIP4 -1.21292883301354 5.44153099475345 -5.37525242172443 7.08621084328574e-06 0.00023572105192729 3.71206209198735
79827 CLMP -1.31064021187749 4.82716770544903 -7.27121258339086 3.2893474363264e-08 7.26233779814773e-06 8.89643275221302
1191 CLU -1.19822745360409 7.95599531454786 -7.00224629846819 6.92408010421281e-08 1.12824639635599e-05 8.17918172810802
25927 CNRIP1 -1.39557822005457 7.62777018462601 -7.64867712403609 1.1729746291104e-08 3.69588611185216e-06 9.88870565179203
1272 CNTN1 -1.23427829394682 4.86436098808267 -5.69946546048228 2.78518718232195e-06 0.000124220390714299 4.61306222079409
1305 COL13A1 -1.07102093466978 5.68543044301765 -5.2933541726928 8.97372444102328e-06 0.000277692834816651 3.48437850054408
7373 COL14A1 -1.40237430884339 4.94082587815797 -6.85509121600051 1.04371606154218e-07 1.46636883783268e-05 7.78344750342987
1307 COL16A1 -1.07401747389844 8.09262174242591 -6.37908326907453 3.99036302219613e-07 3.51738451475876e-05 6.48915747037343
1308 COL17A1 -2.00620244433274 2.90193212387855 -4.92514274793417 2.59291746633625e-05 0.000587193046638168 2.46256757219594
1278 COL1A2 -1.27180304404677 9.91156512816219 -7.30721846925032 2.97914801339004e-08 6.82814177090946e-06 8.99182494473693
1280 COL2A1 1.56689766513157 2.92580335401383 3.02908662494554 0.00488046501581998 0.0287304145737955 -2.50493924845637
1282 COL4A1 -1.06198976233509 8.7908442064739 -5.53514378934468 4.46970143949533e-06 0.00017170146836729 4.15657732531058
1288 COL4A6 -1.7212709232947 4.82238326972948 -6.51153326574718 2.74223685179079e-07 2.67352052315375e-05 6.85129414478316
1290 COL5A2 -1.35137797493969 6.63357517473049 -5.64381895160391 3.26874823351193e-06 0.000138008667826636 4.45854117485793
1292 COL6A2 -1.1540419979266 8.8772291683985 -7.06918051880201 5.7492412736687e-08 1.00766323735217e-05 8.35842540038592
1293 COL6A3 -1.08370360108619 10.66558650085 -5.70707524799151 2.72489593853269e-06 0.000124119252260227 4.63418694269836
1298 COL9A2 1.34150607793578 5.02152603905755 5.30332859735918 8.71929607464384e-06 0.000272651211737401 3.51210524207191
81035 COLEC12 1.30281642209431 6.27858484725375 4.90942582107535 2.71286220925935e-05 0.000603865177145382 2.41907416237961
1359 CPA3 -1.08706336248189 6.81033821120015 -3.1157908338717 0.00390714948179336 0.0244275627761468 -2.29899142599398
57699 CPNE5 -1.19929398657813 4.50624372581572 -5.22311035808528 1.09885588586386e-05 0.00031739677057113 3.28915438144551
56265 CPXM1 -1.18847522876061 5.592017087127 -3.47986972634833 0.00149762747774427 0.0119110516998903 -1.40356139661698
283229 CRACR2B 1.32602644478871 6.7652840917571 5.71192103147519 2.68718831599542e-06 0.000124119252260227 4.64763794655197
101928731 CRADD-AS1 -1.23837290491201 5.03559590474792 -4.2565987970452 0.000175068147095078 0.00236949795195461 0.631446168377906
148327 CREB3L4 1.31549103660182 9.47179961676636 5.1572164411854 1.32877449933661e-05 0.000363103437738137 3.10610503038919
7180 CRISP2 1.51918014520065 3.22705171383631 2.80433171284009 0.00858162019001773 0.0436766355059053 -3.02379467857078
1410 CRYAB -1.07777254355172 9.0515408593443 -4.66965551729824 5.40032524485719e-05 0.00101199086821192 1.75761038480562
1421 CRYGD -1.09525065638919 3.338757160079 -3.84385187360151 0.000555365374316669 0.00565864954182841 -0.46721890344319
114788 CSMD3 -1.10261506770743 3.00687439953931 -4.4083361364187 0.000113863768112825 0.00173220759411319 1.04267816800632
1489 CTF1 -1.08867607244027 5.65988986804056 -5.08038448147746 1.65817200928913e-05 0.000424870928719207 2.89281900624519
115908 CTHRC1 1.37884445572702 5.84662539268902 4.1595382642413 0.000230190487936571 0.00292570567147657 0.370237149582068
1513 CTSK -1.07831854303798 7.71483226145891 -5.10598165920586 1.54025112598265e-05 0.000404088273391448 2.96385619863513
83992 CTTNBP2 -1.21762955402823 4.71508609025779 -6.995174941903 7.06162722828717e-08 1.1329566084645e-05 8.16021712384634
6387 CXCL12 -1.36582059298755 7.52171692093072 -7.95326688254456 5.16662703255306e-09 2.29277319187147e-06 10.6763146099528
10563 CXCL13 -5.4927327289369 5.7253779104447 -9.28102654171983 1.66075978813519e-10 2.03755687653739e-07 13.9605238806033
1583 CYP11A1 -1.49373411432808 4.07542100589163 -6.19088384383345 6.81516688146853e-07 5.00506815657708e-05 5.97231019509581
1577 CYP3A5 -1.15215717755512 4.99949256275361 -3.88308019034606 0.000498243897872051 0.00522467218598159 -0.364288854136706
100861540 CYP3A7-CYP3A51P -1.49114623440478 2.52720868684478 -3.00966962527971 0.00512796171205594 0.0297672968072226 -2.55063640130959
1580 CYP4B1 -1.35125111443286 6.35308398316156 -2.879255603491 0.00712442965621976 0.0382186803857447 -2.85334790141513
192668 CYS1 -1.03474694685173 5.65119815010805 -4.93854722160481 2.49480226941118e-05 0.000569924325663844 2.49967248635301
23500 DAAM2 -1.165679307043 7.51303703720092 -6.35778517277392 4.23900221260167e-07 3.65342434496831e-05 6.43079619788641
1600 DAB1 -1.23128292662081 4.35207672633225 -5.38308074064205 6.92806408885098e-06 0.000231568321636482 3.73382733784958
168002 DACT2 1.058913809576 6.07827561947876 4.70221545310863 4.91923942277162e-05 0.000942326133470768 1.84717452084913
57291 DANCR 1.00395694908474 9.24495764870593 6.4739604865627 3.0496911705976e-07 2.89124585205246e-05 6.74870964295792
92196 DAPL1 -3.0210125894486 4.7522852006097 -6.79423737518501 1.23751530261491e-07 1.58348813905762e-05 7.61915146612333
79007 DBNDD1 1.39289201603925 5.243659192961 6.74839751018576 1.40724419043107e-07 1.69134080577193e-05 7.49515021055556
1634 DCN -1.51441767124575 6.57595789049253 -8.72547333882828 6.80654204333047e-10 5.67856189590975e-07 12.6167870613172
51181 DCXR 1.08227014862006 10.6011653541429 5.44396082907665 5.81287837168245e-06 0.000202741144144115 3.90309405306692
115265 DDIT4L -1.12425783862397 4.69942464703286 -4.87022015607115 3.03668063363146e-05 0.000663899873958609 2.31064291242859
4921 DDR2 -1.17186191354891 6.40454017009016 -5.64115907279561 3.29386590513309e-06 0.000138508389482582 4.45115322944342
1718 DHCR24 1.18197457989183 10.1540307663998 4.41049860073959 0.000113165847179956 0.00172696131969358 1.04856179619989
27294 DHDH 1.41945001635669 5.5459248825496 4.16996170894431 0.000223535365877901 0.00285228389359494 0.398213668908483
22943 DKK1 -1.34482665262053 5.0440735628651 -3.73605566823984 0.000747226506832394 0.00700130424663219 -0.748183547707444
27122 DKK3 -1.14118315916281 5.80075444870437 -6.53488634837528 2.56711699758065e-07 2.60811512936038e-05 6.91499499792877
1745 DLX1 2.15566598453332 3.402734293721 6.01557181328193 1.12446087423122e-06 6.98002394459537e-05 5.48877193159473
1746 DLX2 1.53283705120786 2.79951032685889 4.45830327027092 9.87726096810956e-05 0.00155930252268329 1.17878063566102
1767 DNAH5 1.44835184007129 4.1849300389545 6.83139714150698 1.11522992413666e-07 1.48890794474184e-05 7.71952099906334
11080 DNAJB4 -1.26614403493737 5.73395636667172 -4.31717558348134 0.000147488164248485 0.00208836431889386 0.795222672568761
58511 DNASE2B 1.34525718189849 4.21751003335107 3.16946766877183 0.00340036808392702 0.0219435263386343 -2.16999274062223
1795 DOCK3 -1.86307769839421 2.95866478122398 -4.86341440867315 3.09668721532387e-05 0.000671638022765358 2.29182974073779
64174 DPEP2 -1.00992659763322 2.69838555330274 -2.95780427599739 0.00584861211300987 0.0328799199032471 -2.67191461303573
1803 DPP4 1.22440642992534 7.50332059264238 3.36953711118039 0.0020105708502874 0.0147448931872167 -1.6797655245737
1805 DPT -1.77632239469327 6.35851197185782 -5.65444351968091 3.17032165480806e-06 0.000134670873226745 4.48804979861244
1808 DPYSL2 -1.31680783887797 8.83989576983266 -8.88055956265895 4.57241971751913e-10 4.33486172946802e-07 12.9963798287352
145837 DRAIC 1.55409042763787 6.20768202158766 4.44717809665254 0.000101951569085479 0.00160000291679145 1.14845037183205
1824 DSC2 1.03822313815313 6.15084012960043 4.5558174273013 7.47903742603789e-05 0.00127590026052363 1.44525339843422
1830 DSG3 -1.07371322144108 2.591395360844 -2.89243454460061 0.00689350054670662 0.0372577716772894 -2.82309951946833
64118 DUS1L 1.00298626221353 8.96199316483785 6.68988265085427 1.65861277966795e-07 1.85987563148035e-05 7.3365690502463
142679 DUSP19 -1.06698891748728 2.5401859914035 -6.98644399172161 7.23528148569773e-08 1.15195622860456e-05 8.1367943193859
574029 DUSP5P1 -1.38234439497946 2.92696221537488 -4.16986975981374 0.000223593238050905 0.00285228389359494 0.397966796144357
1848 DUSP6 -1.02086634870319 7.28161763378118 -5.67187568163695 3.01523176456041e-06 0.000130537725227435 4.53645988943942
22873 DZIP1 -1.1693645082833 5.20202861458674 -5.96979397516955 1.28191526415607e-06 7.63911618985805e-05 5.36222526560271
64641 EBF2 1.35722077557353 2.77382682076294 4.84262029689799 3.28743529251659e-05 0.000695913865606892 2.23436671480113
1893 ECM1 -1.03588563525981 7.2511762362551 -6.84159816302165 1.08385203151162e-07 1.47750992295673e-05 7.74705021283909
84417 ECRG4 -1.63185509541642 9.0050142702653 -4.50257320149786 8.706501276934e-05 0.00142556721305218 1.29962008145299
100506374 EDDM13 -1.08991747551525 2.29701941401804 -4.13243853219665 0.000248417771050732 0.00310440350557526 0.29758970323456
10085 EDIL3 -1.16167462652573 4.92447505653006 -5.74488307111032 2.44423088824224e-06 0.000117193847439238 4.73911593008272
1908 EDN3 -1.02187122022612 3.77932604697681 -3.99984654320431 0.000360115057558568 0.00411315687919043 -0.0559092520394096
1910 EDNRB -1.77778009922349 6.40979562489531 -6.83133992809279 1.11540847888579e-07 1.48890794474184e-05 7.71936656946968
1917 EEF1A2 1.06220964493533 6.56579411087495 4.09345413160662 0.000277149058572639 0.0033725192034128 0.19331193251101
2202 EFEMP1 -1.3140946629122 5.65383481460482 -5.50260247848399 4.90902443101583e-06 0.000181538160563293 4.06612301051319
